Study,site,lat,lon,plant_sp,lipid,tot_visits,Fruit_Diet,Bird_genus,rank_Phyl,Plant_familiy,Bird_Family,Bird_Order,Plant_genus,visits,BodyMass,phylo,Phylo_name
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,10,Icterus,28,Melastomataceae,Icteridae,Passeriformes,Miconia,12,35.44,Icterus_galbula,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,10,Tyrannus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,10,35.46666667,Tyrannus_savana,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,20,Crotophaga,4,Melastomataceae,Cuculidae,Cuculiformes,Miconia,6,110.09,Crotophaga_major,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,20,Gnomoripsar,28,Melastomataceae,Icteridae,Passeriformes,Miconia,3,65.9,Gnorimopsar_chopi,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,20,Volantina,27,Melastomataceae,Emberezidae,Passeriformes,Miconia,3,11.1,Volatinia_jacarina,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,24,Saltator,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,7,43.3,Saltator_similis,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,30,Pitangus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,35,62.85,Pitangus_sulphuratus,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,32,Cyanocorax,17,Melastomataceae,Corvidae,Passeriformes,Miconia,1,146,Cyanocorax_morio,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,33.33333333,Tachyphonus,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,3,34.4,Tachyphonus_rufus,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,38,Myiozetetes,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,5,25.6,Myiozetetes_similis,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,47.5,Elaenia,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,35,18.95,Elaenia_flavogaster,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,50,Pipraeidea,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,21,Pipraeidea_melanonota,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,50,Ramphocelus,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,6,25.92,Ramphocelus_passerinii,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,50,Schistochlamys,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,12,32.1,Schistochlamys_melanopis,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,50,65.48,Turdus_subalaris,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,56.66666667,Dacnis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,13,13,Dacnis_nigripes,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,60,Antilophia,13,Melastomataceae,Pipridae,Passeriformes,Miconia,5,21.48,Antilophia_galeata,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,60,Clorophanes,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,19,Chlorophanes_spiza,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,70,Tersina,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,4,29,Tersina_viridis,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,71.42857143,Thraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,38,35.745,Thraupis_palmarum,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,75.83333333,Tangara,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,17,18,Tangara_seledon,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_chamissois,3.255,300,91.11111111,Euphonia,23,Melastomataceae,Fringilllidae,Passeriformes,Miconia,4,11,Euphonia_chlorotica,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,0,Mimus,20,Melastomataceae,Mimidae,Passeriformes,Miconia,6,63.7,Mimus_saturninus,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,0,Phacellodomus,11,Melastomataceae,Furnariidae,Passeriformes,Miconia,1,41,Phacellodomus_ruber,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,10,Neothraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,2,26.8,Neothraupis_fasciata,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,10,Tyrannus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,10,35.46666667,Tyrannus_savana,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,20,Volantina,27,Melastomataceae,Emberezidae,Passeriformes,Miconia,6,11.1,Volatinia_jacarina,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,30,Pitangus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,2,62.85,Pitangus_sulphuratus,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,47.5,Elaenia,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,37,18.95,Elaenia_flavogaster,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,50,Schistochlamys,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,2,31.2,Schistochlamys_melanopis,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,6,63.5,Turdus_subalaris,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,56.66666667,Dacnis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,2,13,Dacnis_nigripes,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,71.42857143,Thraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,8,39,Thraupis_palmarum,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_fallax,3.255,83,82.5,Penelope,1,Melastomataceae,Cracidae,Galliformes,Miconia,1,894.99,Penelope_pileata,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,0,Hemitriccus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,1,8.4,Hemitriccus_margaritaceiventer,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,0,Mimus,20,Melastomataceae,Mimidae,Passeriformes,Miconia,12,63.7,Mimus_saturninus,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,0,Phacellodomus,11,Melastomataceae,Furnariidae,Passeriformes,Miconia,1,41,Phacellodomus_ruber,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,10,Neothraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,3,26.8,Neothraupis_fasciata,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,10,Tyrannus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,6,37.25,Tyrannus_savana,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,20,Myiophobus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,2,9.9,Myiophobus_fasciatus,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,20,Volantina,27,Melastomataceae,Emberezidae,Passeriformes,Miconia,4,11.1,Volatinia_jacarina,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,24,Saltator,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,43.3,Saltator_similis,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,30,Phyllomyias,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,2,10.3,Phyllomyias_griseocapilla,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,47.5,Elaenia,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,46,18.95,Elaenia_flavogaster,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,50,Schistochlamys,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,4,31.2,Schistochlamys_melanopis,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,2,69.1,Turdus_subalaris,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,71.42857143,Thraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,7,39,Thraupis_palmarum,Miconia_albicans
57,50,-18.98916667,-48.30166667,Miconia_rubiginosa,3.255,95,75.83333333,Tangara,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,18,Tangara_seledon,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,0,Coereba,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,2,10.01,Coereba_flaveola,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,0,Mimus,20,Melastomataceae,Mimidae,Passeriformes,Miconia,11,63.7,Mimus_saturninus,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,0,Xolmis,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,8,53.09,Xolmis_cinereus,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,5,Colaptes,7,Melastomataceae,Picidae,Piciformes,Miconia,2,127.27,Colaptes_melanochloros,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,10,Tyrannus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,2,37.4,Tyrannus_savana,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,20,Crotophaga,4,Melastomataceae,Cuculidae,Cuculiformes,Miconia,2,110.09,Crotophaga_major,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,20,Gnomoripsar,28,Melastomataceae,Icteridae,Passeriformes,Miconia,9,65.9,Gnorimopsar_chopi,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,30,Pitangus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,18,62.85,Pitangus_sulphuratus,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,23,65.48,Turdus_subalaris,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,56.66666667,Dacnis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,13,Dacnis_nigripes,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,64,Patagioenas,3,Melastomataceae,Columbidae,Columbiformes,Miconia,4,279,Patagioenas_speciosa,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_chamissois,3.255,104,71.42857143,Thraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,22,35.745,Thraupis_palmarum,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_theaezans,3.255,263,0,Coereba,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,9,10.01,Coereba_flaveola,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_theaezans,3.255,263,5,Colaptes,7,Melastomataceae,Picidae,Piciformes,Miconia,5,158,Colaptes_melanochloros,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_theaezans,3.255,263,10,Icterus,28,Melastomataceae,Icteridae,Passeriformes,Miconia,9,35.44,Icterus_galbula,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_theaezans,3.255,263,10,Tyrannus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,7,37.4,Tyrannus_savana,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_theaezans,3.255,263,20,Volantina,27,Melastomataceae,Emberezidae,Passeriformes,Miconia,2,11.1,Volatinia_jacarina,Miconia_albicans
58,51,-18.9,-48.23333333,Miconia_theaezans,3.255,263,30,Pitangus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,71,62.85,Pitangus_sulphuratus,Miconia_albicans
